idx,trajectory_id,frames,duration_s,R_max,R_mean,peak_at_s,min_ttc_raw,ticks_ttc_lt2,max_speed,max_accel,max_jerk,max_steer_var,max_lane_offset,max_ttc,max_headway,max_density
2970,i-80__2176,1140,114.0,0.726074,0.279397,73.5,1.779,1,1.0,1.0,1.0,1.0,0.5159,0.8295,0.9083,1.0
2971,us-101__1434,1052,105.2,0.857333,0.28577,30.3,0.614,7,1.0,1.0,1.0,1.0,1.0,0.9848,0.9521,1.0
2972,us-101__1943,1192,119.2,0.811023,0.250322,47.3,1.227,3,1.0,1.0,1.0,1.0,0.7084,0.903,0.8226,1.0
2973,us-101__2793,303,30.3,0.507369,0.289905,14.4,5.484,0,0.7138,1.0,1.0,0.2394,1.0,0.3355,0.824,1.0
2974,i-80__2519,1862,186.2,0.511773,0.264111,52.8,3.494,0,0.2751,1.0,1.0,1.0,1.0,0.6008,0.9632,1.0
2975,i-80__509,1700,170.0,0.814587,0.297721,62.8,0.266,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2976,i-80__2630,759,75.9,0.828291,0.299389,31.2,0.406,12,0.3722,1.0,1.0,1.0,1.0,1.0,0.8942,1.0
2977,lankershim__877,1267,126.7,0.681471,0.401901,0.6,2.476,0,1.0,1.0,1.0,1.0,1.0,0.7366,0.9167,1.0
2978,i-80__466,2041,204.1,0.906962,0.250818,128.1,0.508,16,1.0,1.0,1.0,1.0,1.0,0.999,0.8407,1.0
2979,us-101__1724,2016,201.6,0.819074,0.296541,134.3,0.547,13,1.0,1.0,1.0,1.0,1.0,0.9937,0.9215,1.0
2980,us-101__1058,1873,187.3,0.849887,0.283609,65.6,0.723,11,1.0,1.0,1.0,1.0,1.0,0.9703,0.8874,1.0
2981,us-101__1469,2125,212.5,0.777749,0.274119,125.7,1.518,2,1.0,1.0,1.0,1.0,0.6487,0.8642,0.9184,1.0
2982,peachtree__1551,1630,163.0,0.687953,0.217981,25.2,0.114,36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2983,us-101__1145,1981,198.1,0.815985,0.298412,56.0,1.048,8,1.0,1.0,1.0,1.0,1.0,0.927,0.9207,1.0
2984,us-101__2345,843,84.3,0.720426,0.280436,18.3,0.545,6,1.0,1.0,1.0,1.0,1.0,0.994,0.9267,1.0
2985,lankershim__1288,1027,102.7,0.571514,0.255749,49.6,0.686,6,1.0,1.0,1.0,1.0,1.0,0.9751,0.7581,1.0
2986,peachtree__127,1452,145.2,0.675426,0.300663,63.9,0.813,9,0.6251,1.0,1.0,1.0,1.0,0.9583,0.9233,1.0
2987,i-80__1508,1498,149.8,0.79488,0.297843,74.7,0.282,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9425,1.0
2988,lankershim__1223,1361,136.1,0.821242,0.414658,86.3,1.337,7,1.0,1.0,1.0,1.0,1.0,0.8884,0.9427,1.0
2989,us-101__1721,1831,183.1,0.694086,0.260186,45.8,1.161,4,1.0,1.0,1.0,1.0,1.0,0.9118,0.8925,1.0
2990,i-80__19,412,41.2,0.540503,0.287081,3.0,4.87,0,0.6174,1.0,1.0,0.0652,0.5651,0.4173,0.7797,1.0
2991,i-80__129,480,48.0,0.498426,0.270918,3.5,5.081,0,0.6328,1.0,1.0,0.0414,0.5649,0.3892,0.7666,1.0
2992,i-80__2331,990,99.0,0.778025,0.332315,85.8,1.652,2,0.6625,1.0,1.0,1.0,1.0,0.8464,0.9037,1.0
2993,lankershim__988,1946,194.6,0.756613,0.33659,5.0,0.288,49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2994,i-80__2724,1217,121.7,0.716037,0.273734,95.0,1.012,18,0.2765,1.0,1.0,1.0,0.7201,0.9317,0.9879,1.0
2995,lankershim__1236,1005,100.5,0.62334,0.3363,56.5,1.062,4,1.0,1.0,1.0,1.0,1.0,0.925,0.9214,1.0
2996,i-80__2980,768,76.8,0.550733,0.322144,25.9,3.747,0,0.4631,1.0,1.0,1.0,0.6066,0.567,0.9293,1.0
2997,i-80__3322,677,67.7,0.599879,0.309076,19.5,2.81,0,0.4236,1.0,1.0,1.0,0.5816,0.692,0.9211,1.0
2998,lankershim__733,1378,137.8,0.793977,0.412001,81.8,1.738,1,1.0,1.0,1.0,1.0,1.0,0.8349,0.9111,1.0
2999,us-101__1810,1787,178.7,0.823734,0.28746,100.2,0.625,7,1.0,1.0,1.0,1.0,1.0,0.9834,0.9408,1.0
3000,lankershim__64,507,50.7,0.462538,0.258494,50.6,inf,0,0.6348,1.0,1.0,1.0,1.0,0.0,0.0,0.72
3001,us-101__1321,1548,154.8,0.807315,0.277942,48.4,0.282,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3002,lankershim__385,1304,130.4,0.854757,0.400777,41.1,0.415,16,1.0,1.0,1.0,1.0,1.0,1.0,0.94,1.0
3003,lankershim__158,737,73.7,0.629796,0.392224,34.2,2.929,0,0.6391,1.0,1.0,1.0,1.0,0.6761,0.9115,1.0
3004,us-101__2469,1440,144.0,0.847269,0.29227,79.5,0.456,10,1.0,1.0,1.0,1.0,0.846,1.0,0.9086,1.0
3005,i-80__2639,1468,146.8,0.590108,0.248356,82.8,0.142,5,0.4596,1.0,1.0,1.0,0.9501,1.0,1.0,1.0
3006,lankershim__116,482,48.2,0.780142,0.424127,7.1,0.392,9,0.831,1.0,1.0,1.0,1.0,1.0,0.9672,1.0
3007,us-101__2594,1727,172.7,0.788021,0.281483,93.8,0.818,7,1.0,1.0,1.0,1.0,0.6013,0.9575,0.8924,1.0
3008,i-80__1360,893,89.3,0.75118,0.272922,48.8,1.432,3,1.0,1.0,1.0,1.0,0.7761,0.8757,0.735,1.0
3009,us-101__1086,1887,188.7,0.823677,0.26765,64.8,0.705,6,1.0,1.0,1.0,1.0,1.0,0.9727,0.89,1.0
3010,i-80__2105,2888,288.8,0.82289,0.300904,91.7,0.33,12,1.0,1.0,1.0,1.0,0.8428,1.0,0.9835,1.0
3011,us-101__1024,1879,187.9,0.808063,0.295805,53.6,0.463,15,1.0,1.0,1.0,1.0,1.0,1.0,0.9145,1.0
3012,i-80__2269,802,80.2,0.606556,0.31753,0.6,2.576,0,0.4653,1.0,1.0,1.0,0.7425,0.7232,0.9552,1.0
3013,us-101__1629,1662,166.2,0.830085,0.294979,95.5,0.773,4,1.0,1.0,1.0,1.0,1.0,0.9636,0.9259,1.0
3014,lankershim__88,496,49.6,0.887423,0.397295,13.1,0.4,10,1.0,1.0,1.0,1.0,1.0,1.0,0.8697,1.0
3015,us-101__1502,988,98.8,0.630512,0.264304,39.5,2.409,0,0.4097,0.7454,1.0,1.0,0.5465,0.7455,0.9372,1.0
3016,lankershim__868,1182,118.2,0.803454,0.376997,35.6,0.532,18,1.0,1.0,1.0,1.0,1.0,0.9957,0.9327,1.0
3017,i-80__3286,590,59.0,0.543999,0.331261,55.1,5.497,0,0.4586,1.0,1.0,1.0,0.7526,0.3338,0.8565,1.0
3018,i-80__879,652,65.2,0.776129,0.300949,10.6,2.097,0,1.0,1.0,1.0,1.0,0.522,0.7871,0.8378,1.0
3019,i-80__457,1092,109.2,0.75076,0.307994,65.8,1.22,8,1.0,1.0,1.0,1.0,1.0,0.904,0.8905,1.0
3020,i-80__2478,2112,211.2,0.7516,0.257582,40.1,0.809,7,1.0,1.0,1.0,1.0,0.6189,0.9588,0.9139,1.0
3021,lankershim__31,894,89.4,0.749985,0.36712,10.7,2.446,0,0.8175,1.0,1.0,1.0,1.0,0.7406,0.9076,1.0
3022,peachtree__85,1288,128.8,0.778821,0.304426,82.0,0.556,15,1.0,1.0,1.0,1.0,1.0,0.9926,0.9194,0.76
3023,lankershim__920,1036,103.6,0.731172,0.394755,79.0,2.926,0,1.0,1.0,1.0,1.0,1.0,0.6766,0.9281,1.0
3024,us-101__2366,674,67.4,0.405533,0.262583,18.7,3.548,0,0.4721,0.8244,1.0,0.0722,0.6522,0.5936,0.8245,1.0
3025,peachtree__99,981,98.1,0.651916,0.22571,31.1,0.437,3,0.6093,1.0,1.0,1.0,1.0,1.0,0.0,1.0
3026,lankershim__1280,504,50.4,0.673899,0.398301,7.9,2.282,0,1.0,1.0,1.0,1.0,1.0,0.7623,0.9121,1.0
3027,lankershim__1285,641,64.1,0.694753,0.410336,22.8,2.267,0,0.812,1.0,1.0,1.0,1.0,0.7644,0.9352,1.0
3028,us-101__1757,1205,120.5,0.798903,0.302944,44.7,0.65,8,1.0,1.0,1.0,1.0,0.7666,0.98,0.9046,1.0
3029,lankershim__1421,2615,261.5,0.763395,0.324699,140.4,0.392,47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3030,us-101__2070,790,79.0,0.6607,0.287565,74.2,1.815,1,0.5997,1.0,1.0,1.0,1.0,0.8246,0.9076,1.0
3031,i-80__764,609,60.9,0.591572,0.263962,49.6,1.185,3,0.4177,1.0,1.0,0.1244,0.4167,0.9086,0.8327,1.0
3032,peachtree__314,1135,113.5,0.754054,0.286346,26.8,0.153,20,1.0,1.0,1.0,1.0,1.0,1.0,0.882,1.0
3033,us-101__2984,910,91.0,0.632582,0.262762,1.7,2.824,0,0.636,1.0,1.0,1.0,0.7409,0.6902,0.911,1.0
3034,peachtree__642,1275,127.5,0.701997,0.271294,32.0,0.712,11,0.6131,1.0,1.0,1.0,1.0,0.9717,0.908,1.0
3035,i-80__485,1454,145.4,0.918811,0.306496,72.0,0.327,23,1.0,1.0,1.0,1.0,1.0,1.0,0.9391,1.0
3036,lankershim__781,926,92.6,0.777226,0.393491,86.3,0.824,8,0.8898,1.0,1.0,1.0,1.0,0.9568,0.918,1.0
3037,i-80__2434,2026,202.6,0.518152,0.24674,39.8,4.407,0,0.3082,1.0,1.0,1.0,1.0,0.479,0.9454,1.0
3038,us-101__1723,1391,139.1,0.803183,0.286406,58.3,0.494,9,1.0,1.0,1.0,1.0,0.9729,1.0,0.9093,1.0
3039,us-101__2049,866,86.6,0.590691,0.272293,30.7,2.319,0,0.5555,0.9106,1.0,1.0,0.6853,0.7575,0.8976,1.0
3040,i-80__529,525,52.5,0.525961,0.295237,1.2,1.986,1,0.6698,1.0,1.0,0.2637,1.0,0.8018,0.8902,1.0
3041,us-101__1989,650,65.0,0.593064,0.338665,30.0,4.89,0,0.5859,1.0,1.0,1.0,1.0,0.4147,0.8851,1.0
3042,i-80__3035,932,93.2,0.71143,0.334144,23.0,0.055,2,0.3998,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3043,lankershim__847,711,71.1,0.742259,0.409168,8.6,1.092,12,0.6001,1.0,1.0,1.0,1.0,0.9211,0.9242,1.0
3044,i-80__1532,920,92.0,0.405547,0.261452,7.5,5.768,0,0.3138,1.0,1.0,1.0,0.4612,0.2976,0.8353,1.0
3045,us-101__2104,1455,145.5,0.85342,0.287036,52.1,0.509,7,1.0,1.0,1.0,1.0,0.9062,0.9988,1.0,1.0
3046,us-101__1276,2296,229.6,0.84087,0.29081,55.8,0.464,18,1.0,1.0,1.0,1.0,1.0,1.0,0.8869,1.0
3047,i-80__511,628,62.8,0.435887,0.276291,20.3,5.048,0,0.434,0.9646,1.0,0.2973,1.0,0.3936,0.8504,1.0
3048,us-101__2804,793,79.3,0.495087,0.297198,2.8,3.939,0,1.0,1.0,1.0,1.0,1.0,0.5415,0.932,1.0
3049,i-80__1523,1186,118.6,0.771069,0.281217,76.3,1.197,3,1.0,1.0,1.0,1.0,0.5677,0.9071,0.8982,1.0
3050,i-80__689,1384,138.4,0.743136,0.294904,75.7,0.945,8,1.0,1.0,1.0,1.0,1.0,0.9407,0.9675,1.0
3051,peachtree__1271,924,92.4,0.630892,0.319814,9.5,2.88,0,1.0,1.0,1.0,1.0,1.0,0.6826,0.8924,0.8
3052,peachtree__954,785,78.5,0.839888,0.35809,51.7,0.475,8,1.0,1.0,1.0,1.0,1.0,1.0,0.9114,1.0
3053,i-80__2432,1587,158.7,0.425379,0.24913,35.9,2.683,0,0.2165,0.7875,0.9752,1.0,0.6141,0.7089,0.9823,1.0
3054,i-80__1053,1390,139.0,0.765436,0.338953,64.3,0.51,28,1.0,1.0,1.0,1.0,1.0,0.9986,0.9495,1.0
3055,i-80__2510,416,41.6,0.487,0.29037,3.9,5.289,0,0.5168,0.7946,0.9857,0.0359,0.7823,0.3615,0.7533,1.0
3056,lankershim__1045,1887,188.7,0.740727,0.381774,96.1,0.767,10,1.0,1.0,1.0,1.0,1.0,0.9644,1.0,1.0
3057,us-101__3107,282,28.2,0.485873,0.308174,5.5,7.728,0,0.8146,1.0,1.0,0.0833,1.0,0.0363,0.828,1.0
3058,i-80__355,1841,184.1,0.734259,0.277659,97.4,0.907,5,1.0,1.0,1.0,1.0,1.0,0.9457,0.8896,1.0
3059,lankershim__271,1164,116.4,0.669393,0.35525,77.1,0.886,5,0.6657,1.0,1.0,1.0,1.0,0.9485,0.9235,1.0
3060,lankershim__606,937,93.7,0.729231,0.385936,4.1,0.518,21,1.0,1.0,1.0,1.0,1.0,0.9976,0.9296,1.0
3061,lankershim__24,1297,129.7,0.777492,0.368153,78.2,0.504,14,0.7289,1.0,1.0,1.0,1.0,0.9994,1.0,1.0
3062,us-101__2834,808,80.8,0.464009,0.275331,3.6,5.63,0,0.5728,1.0,1.0,1.0,0.9462,0.316,0.8756,1.0
3063,lankershim__1208,527,52.7,0.733228,0.436482,27.0,1.73,13,0.5643,1.0,1.0,1.0,1.0,0.836,0.924,1.0
3064,peachtree__1122,770,77.0,0.685971,0.244428,29.4,1.465,2,1.0,1.0,1.0,1.0,1.0,0.8713,0.8242,0.92
3065,us-101__1263,1650,165.0,0.82345,0.269823,52.0,0.612,7,1.0,1.0,1.0,1.0,1.0,0.985,0.9145,1.0
3066,peachtree__839,886,88.6,0.762707,0.356741,2.4,0.585,23,1.0,1.0,1.0,1.0,1.0,0.9887,0.9316,1.0
3067,i-80__2918,365,36.5,0.398631,0.263185,34.1,31.168,0,0.7167,1.0,1.0,0.1718,0.7764,0.0,0.6095,1.0
3068,i-80__2695,1437,143.7,0.434327,0.209759,27.4,17.672,0,0.2963,0.8205,1.0,1.0,0.6599,0.0,0.5652,1.0
3069,us-101__3101,255,25.5,0.711923,0.395453,2.8,0.389,14,0.9185,1.0,1.0,0.0656,1.0,1.0,1.0,1.0
3070,lankershim__727,877,87.7,0.697852,0.39097,57.5,1.688,2,0.5454,1.0,1.0,1.0,1.0,0.8416,0.9362,1.0
3071,us-101__2279,1198,119.8,0.807688,0.275393,55.8,0.402,10,1.0,1.0,1.0,1.0,0.7358,1.0,0.873,1.0
3072,lankershim__1571,405,40.5,0.622111,0.342177,17.7,1.079,5,0.3759,1.0,1.0,1.0,1.0,0.9228,0.8713,1.0
3073,peachtree__165,171,17.1,0.5016,0.27154,15.0,inf,0,1.0,1.0,1.0,1.0,1.0,0.0,0.3705,0.48
3074,i-80__845,1155,115.5,0.828263,0.338922,25.6,0.215,25,1.0,1.0,1.0,1.0,1.0,1.0,0.9421,1.0
3075,peachtree__1171,1113,111.3,0.747274,0.306625,36.5,1.984,1,1.0,1.0,1.0,1.0,1.0,0.8022,0.9144,0.96
3076,us-101__2278,737,73.7,0.418608,0.25483,15.6,2.274,0,0.4249,0.8049,0.9612,0.1455,0.6376,0.7635,0.8479,1.0
3077,us-101__962,1187,118.7,0.895674,0.276073,50.8,0.51,9,1.0,1.0,1.0,1.0,1.0,0.9987,0.9035,1.0
3078,lankershim__1062,490,49.0,0.651836,0.383528,7.1,1.063,6,0.613,1.0,1.0,1.0,1.0,0.925,0.9232,1.0
3079,us-101__1890,2082,208.2,0.854715,0.288806,56.9,0.622,15,1.0,1.0,1.0,1.0,0.7658,0.9837,0.8874,1.0
3080,i-80__2327,1366,136.6,0.737542,0.3118,96.1,0.66,8,1.0,1.0,1.0,1.0,0.5861,0.9787,0.9567,1.0
3081,peachtree__591,1154,115.4,0.602825,0.231341,36.2,0.388,10,0.6422,1.0,1.0,1.0,1.0,1.0,0.0,0.92
3082,lankershim__796,774,77.4,0.68559,0.301587,11.0,0.325,18,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
3083,us-101__2194,481,48.1,0.612602,0.322897,9.6,3.595,0,0.7307,1.0,1.0,0.0579,0.6469,0.5873,0.8692,1.0
3084,us-101__2240,1187,118.7,0.784242,0.267089,48.4,0.723,7,1.0,1.0,1.0,1.0,0.761,0.9702,0.796,1.0
3085,i-80__13,1358,135.8,0.743817,0.297881,95.4,1.654,3,1.0,1.0,1.0,1.0,1.0,0.8461,0.9378,1.0
3086,i-80__209,936,93.6,0.589225,0.279165,10.0,2.773,0,0.342,1.0,1.0,1.0,1.0,0.6969,0.9557,1.0
3087,lankershim__742,1633,163.3,0.807417,0.350603,73.3,1.087,11,1.0,1.0,1.0,1.0,1.0,0.9217,0.926,1.0
3088,us-101__2125,1395,139.5,0.814005,0.269691,49.9,1.241,3,1.0,1.0,1.0,1.0,0.6333,0.9012,0.8513,1.0
3089,i-80__205,1167,116.7,0.788209,0.285138,67.4,0.757,6,1.0,1.0,1.0,1.0,1.0,0.9657,0.8518,1.0
3090,peachtree__200,1712,171.2,0.759224,0.328753,60.5,1.546,3,0.5189,1.0,1.0,1.0,1.0,0.8606,0.9222,1.0
3091,us-101__2037,1529,152.9,0.838075,0.302406,60.7,0.432,14,1.0,1.0,1.0,1.0,0.7705,1.0,1.0,1.0
3092,i-80__2325,1697,169.7,0.594174,0.300016,22.3,0.439,3,0.3893,1.0,1.0,1.0,0.518,1.0,1.0,1.0
3093,peachtree__1110,1143,114.3,0.794149,0.327983,62.6,1.398,10,0.5339,1.0,1.0,1.0,1.0,0.8802,0.944,1.0
3094,i-80__160,1147,114.7,0.588058,0.276122,5.9,0.662,7,0.3316,1.0,1.0,1.0,1.0,0.9784,0.939,1.0
3095,i-80__694,1419,141.9,0.822933,0.292718,77.3,0.669,14,1.0,1.0,1.0,1.0,0.6721,0.9775,0.9085,1.0
3096,us-101__1550,2018,201.8,0.82388,0.256659,119.4,0.558,13,1.0,1.0,1.0,1.0,1.0,0.9923,0.8994,1.0
3097,us-101__1586,2469,246.9,0.813884,0.268684,146.4,0.904,10,1.0,1.0,1.0,1.0,0.9564,0.9461,0.9098,1.0
3098,i-80__2725,1986,198.6,0.54372,0.284681,83.8,4.529,0,0.3102,1.0,1.0,1.0,1.0,0.4628,0.9445,1.0
3099,i-80__1124,340,34.0,0.336814,0.216842,29.9,16.119,0,0.6558,0.8764,1.0,0.0272,0.6691,0.0,0.4358,1.0
3100,us-101__2876,962,96.2,0.61501,0.295957,15.9,0.315,20,0.6512,0.8842,0.8505,1.0,0.979,1.0,1.0,1.0
3101,us-101__1865,1389,138.9,0.836317,0.279391,51.1,0.702,7,1.0,1.0,1.0,1.0,0.8662,0.9731,0.8812,1.0
3102,us-101__2406,987,98.7,0.866837,0.313811,33.3,0.695,10,1.0,1.0,1.0,1.0,1.0,0.974,0.8737,1.0
3103,i-80__2508,345,34.5,0.775481,0.478488,20.4,0.492,73,0.67,1.0,1.0,0.2321,1.0,1.0,1.0,1.0
3104,us-101__1342,2092,209.2,0.861421,0.281675,99.4,0.365,22,1.0,1.0,1.0,1.0,1.0,1.0,0.9346,1.0
3105,us-101__1315,1299,129.9,0.862209,0.288083,35.6,0.562,9,1.0,1.0,1.0,1.0,0.993,0.9918,0.9388,1.0
3106,i-80__2282,1893,189.3,0.544854,0.248214,2.1,0.77,28,0.3247,1.0,1.0,1.0,0.4308,0.9639,1.0,1.0
3107,lankershim__951,1288,128.8,0.66381,0.281279,45.4,0.421,7,1.0,1.0,1.0,1.0,1.0,1.0,0.9006,1.0
3108,us-101__1346,1499,149.9,0.824758,0.312291,51.4,0.358,31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3109,us-101__1429,1499,149.9,0.883936,0.293395,55.4,0.798,6,1.0,1.0,1.0,1.0,0.931,0.9603,0.8691,1.0
3110,lankershim__914,1312,131.2,0.716229,0.338543,105.9,0.454,22,1.0,1.0,1.0,1.0,1.0,1.0,0.9715,1.0
3111,peachtree__73,372,37.2,0.579975,0.314641,19.2,4.076,0,0.3581,1.0,1.0,1.0,1.0,0.5232,0.849,0.56
3112,i-80__3065,627,62.7,0.651775,0.325054,13.5,0.473,9,0.4826,1.0,1.0,0.6383,1.0,1.0,0.8961,1.0
3113,us-101__1679,2022,202.2,0.818205,0.271135,141.2,1.042,5,1.0,1.0,1.0,1.0,0.8046,0.9277,0.8823,1.0
3114,us-101__1659,1897,189.7,0.883816,0.316056,134.4,0.493,16,1.0,1.0,1.0,1.0,0.908,1.0,0.8998,1.0
3115,lankershim__932,961,96.1,0.760943,0.328823,80.0,1.092,4,1.0,1.0,1.0,1.0,1.0,0.9211,0.8139,1.0
3116,i-80__1416,1180,118.0,0.803368,0.31291,32.1,0.5,8,1.0,1.0,1.0,1.0,0.9659,1.0,0.9136,1.0
3117,i-80__1540,2102,210.2,0.774383,0.303416,41.6,0.858,12,1.0,1.0,1.0,1.0,1.0,0.9523,0.9018,1.0
3118,i-80__1937,1089,108.9,0.78532,0.317244,74.9,1.268,3,1.0,1.0,1.0,1.0,0.8682,0.8976,0.9011,1.0
3119,i-80__561,2040,204.0,0.832259,0.292196,45.0,0.394,20,1.0,1.0,1.0,1.0,0.5576,1.0,0.9521,1.0
3120,us-101__2536,1580,158.0,0.853405,0.293749,83.2,0.637,6,1.0,1.0,1.0,1.0,0.6386,0.9817,0.9363,1.0
3121,us-101__1138,1586,158.6,0.824039,0.278156,58.0,0.977,4,1.0,1.0,1.0,1.0,0.976,0.9364,0.9095,1.0
3122,peachtree__171,1280,128.0,0.658741,0.298863,16.6,0.751,18,0.7166,1.0,1.0,1.0,1.0,0.9665,0.8452,1.0
3123,us-101__1824,1576,157.6,0.870744,0.291821,98.3,0.694,7,1.0,1.0,1.0,1.0,0.9939,0.9741,0.8952,1.0
3124,peachtree__1457,548,54.8,0.606775,0.299758,13.4,3.169,0,0.3728,1.0,1.0,1.0,1.0,0.6442,0.9031,0.52
3125,us-101__2141,855,85.5,0.389411,0.242545,15.0,8.474,0,0.5119,0.9101,1.0,0.1093,0.613,0.0,0.8446,1.0
3126,us-101__1379,943,94.3,0.533738,0.286558,86.5,3.632,0,0.5248,1.0,1.0,1.0,0.8023,0.5824,0.9077,1.0
3127,i-80__528,442,44.2,0.592917,0.299961,25.3,0.222,7,0.5424,0.7937,1.0,0.0467,0.663,1.0,1.0,1.0
3128,peachtree__567,1985,198.5,0.665832,0.212537,37.5,0.35,21,0.4083,1.0,1.0,1.0,1.0,1.0,0.2035,1.0
3129,lankershim__893,1956,195.6,0.732433,0.333779,32.8,0.231,33,1.0,1.0,1.0,1.0,1.0,1.0,0.9255,1.0
3130,us-101__1186,1617,161.7,0.805069,0.252819,52.3,0.872,5,1.0,1.0,1.0,1.0,0.6686,0.9504,0.8894,1.0
3131,us-101__1134,1512,151.2,0.880189,0.292162,58.9,0.873,5,1.0,1.0,1.0,1.0,1.0,0.9503,0.9292,1.0
3132,i-80__3071,373,37.3,0.570969,0.347632,5.2,3.71,0,0.8743,1.0,1.0,0.512,0.4574,0.572,0.8433,1.0
3133,us-101__3004,725,72.5,0.394716,0.217655,70.3,4.049,0,0.5869,0.6896,0.9033,0.435,1.0,0.5269,0.7721,1.0
3134,us-101__1396,1325,132.5,0.839186,0.304159,49.4,0.53,7,1.0,1.0,1.0,1.0,1.0,0.996,0.8762,1.0
3135,us-101__2715,741,74.1,0.588438,0.306897,24.2,3.225,0,0.4932,1.0,1.0,1.0,0.5169,0.6366,0.9321,1.0
3136,peachtree__1284,247,24.7,0.602541,0.346753,12.9,3.059,0,0.3289,1.0,1.0,0.8181,1.0,0.6588,0.8344,0.88
3137,us-101__969,1303,130.3,0.821557,0.281612,47.7,0.617,6,1.0,1.0,1.0,1.0,0.8685,0.9844,0.9011,1.0
3138,us-101__1053,1603,160.3,0.717401,0.280772,64.8,2.57,0,1.0,1.0,1.0,1.0,0.7104,0.724,0.9284,1.0
3139,peachtree__1549,311,31.1,0.631041,0.29913,15.4,0.779,9,0.4768,1.0,1.0,0.524,1.0,0.9629,0.8529,0.68
3140,peachtree__1502,568,56.8,0.680378,0.298822,29.4,0.908,4,1.0,1.0,1.0,1.0,1.0,0.9456,0.9392,1.0
3141,i-80__2227,1427,142.7,0.586349,0.27442,22.7,3.848,0,0.3816,1.0,1.0,1.0,0.6408,0.5535,0.9282,1.0
3142,peachtree__1182,1319,131.9,0.678865,0.23123,89.7,0.384,27,0.4481,1.0,1.0,1.0,1.0,1.0,0.91,0.96
3143,i-80__2335,1162,116.2,0.622258,0.304199,3.0,0.27,12,0.3472,0.9846,1.0,1.0,1.0,1.0,0.9584,1.0
3144,lankershim__1400,979,97.9,0.704208,0.390312,53.4,0.947,5,1.0,1.0,1.0,1.0,1.0,0.9404,0.9142,1.0
3145,i-80__830,1745,174.5,0.755707,0.269287,87.7,1.177,4,1.0,1.0,1.0,1.0,0.8176,0.9097,0.9365,1.0
3146,lankershim__1245,312,31.2,0.726043,0.310564,19.4,0.305,8,0.4977,1.0,1.0,1.0,1.0,1.0,0.9181,1.0
3147,i-80__1727,2431,243.1,0.774477,0.282143,69.5,0.51,23,1.0,1.0,1.0,1.0,0.6398,0.9987,1.0,1.0
3148,i-80__790,1705,170.5,0.794915,0.309347,62.6,0.598,23,1.0,1.0,1.0,1.0,1.0,0.9869,0.9301,1.0
3149,lankershim__748,930,93.0,0.740606,0.407844,32.7,1.583,9,0.5232,1.0,1.0,1.0,1.0,0.8556,0.9183,1.0
3150,i-80__3020,1119,111.9,0.718177,0.306789,11.5,1.285,6,0.4204,1.0,1.0,1.0,0.5216,0.8954,0.9429,1.0
3151,lankershim__737,1779,177.9,0.725952,0.355608,150.9,0.532,6,1.0,1.0,1.0,1.0,1.0,0.9958,0.9659,1.0
3152,lankershim__675,1536,153.6,0.812236,0.396697,106.0,0.771,10,1.0,1.0,1.0,1.0,1.0,0.9639,1.0,1.0
3153,peachtree__543,58,5.8,0.534555,0.425843,0.9,2.148,0,0.3087,1.0,1.0,0.1749,1.0,0.7803,0.9138,0.56
3154,us-101__1961,1490,149.0,0.80864,0.259676,59.6,1.181,4,1.0,1.0,1.0,1.0,1.0,0.9092,0.9057,1.0
3155,peachtree__59,1495,149.5,0.762675,0.328495,2.6,0.252,23,1.0,1.0,1.0,1.0,1.0,1.0,0.9228,0.64
3156,i-80__630,1506,150.6,0.798311,0.261352,50.9,0.451,16,1.0,1.0,1.0,1.0,1.0,1.0,0.9337,1.0
3157,lankershim__888,783,78.3,0.758572,0.426413,2.8,1.429,2,0.9398,1.0,1.0,1.0,1.0,0.8762,0.9333,1.0
3158,us-101__2098,511,51.1,0.616309,0.284455,25.4,2.594,0,0.584,1.0,1.0,1.0,1.0,0.7208,0.8052,1.0
3159,i-80__2937,352,35.2,0.46578,0.320167,33.3,7.911,0,0.6833,1.0,1.0,0.2745,0.698,0.0118,0.7178,1.0
3160,i-80__978,1592,159.2,0.673734,0.273814,152.0,1.21,3,1.0,1.0,1.0,1.0,1.0,0.9054,0.8861,1.0
3161,i-80__3007,1083,108.3,0.78976,0.323767,33.7,1.054,18,1.0,1.0,1.0,1.0,1.0,0.9261,0.9501,1.0
3162,us-101__2060,581,58.1,0.369474,0.23608,18.2,5.617,0,0.511,0.7472,0.9636,0.2291,0.73,0.3177,0.6696,1.0
3163,us-101__2511,734,73.4,0.486459,0.300627,25.3,4.683,0,0.5098,0.7605,0.8163,0.0874,0.8919,0.4423,1.0,1.0
3164,i-80__254,557,55.7,0.633495,0.31875,11.3,0.671,7,0.6231,1.0,1.0,1.0,1.0,0.9772,0.8219,1.0
3165,lankershim__1401,953,95.3,0.67225,0.397155,25.0,3.063,0,1.0,1.0,1.0,1.0,1.0,0.6583,0.9158,1.0
