idx,trajectory_id,frames,duration_s,R_max,R_mean,peak_at_s,min_ttc_raw,ticks_ttc_lt2,max_speed,max_accel,max_jerk,max_steer_var,max_lane_offset,max_ttc,max_headway,max_density
2049,7273c6ceb9487704,91,9.1,0.176673,0.127392,6.2,10.003,0,0.0,0.0008,0.002,0.0,0.1002,0.0,0.6961,1.0
2050,debf51c3d9b05bae,91,9.1,0.172326,0.151053,9.0,9.744,0,0.6091,0.3029,0.0666,0.0,0.2587,0.0,0.4954,0.28
2051,c55303ba033a8d69,91,9.1,0.364897,0.161826,8.8,3.278,0,0.4002,0.2581,0.0756,0.0044,0.4245,0.6296,0.6743,0.84
2052,2d45643ca174cb68,91,9.1,0.257232,0.109778,3.8,5.001,0,0.3517,0.2106,0.0423,0.0,0.2696,0.3998,0.7048,0.44
2053,9289c420a8f5556d,91,9.1,0.308324,0.206665,7.5,4.939,0,0.3872,0.1914,0.0474,0.0,0.2255,0.4082,0.8491,0.64
2054,8e4a3fc4890a40c2,91,9.1,0.298314,0.148472,8.9,4.255,0,0.6453,0.2286,0.0809,0.0,0.199,0.4993,0.5584,0.52
2055,8c9913594b85fedd,91,9.1,0.256245,0.188359,5.6,6.518,0,0.0516,0.1572,0.1946,0.0,0.1735,0.1976,0.8801,0.76
2056,7bea11927e19eaec,91,9.1,0.162185,0.155133,0.2,1000000.0,0,0.0205,0.0395,0.0597,0.0,0.7797,0.0,0.0,1.0
2057,9c2123b0c9b838fc,91,9.1,0.19581,0.188816,0.0,1000000.0,0,0.0001,0.0009,0.0025,0.0,0.0897,0.0,0.8969,0.84
2058,5b0cb43ff18f0627,91,9.1,0.169852,0.168081,2.2,21.65,0,0.0001,0.0011,0.0024,0.0,0.0724,0.0,0.8807,0.48
2059,7564597bae861990,91,9.1,0.127934,0.081072,8.2,1000000.0,0,0.6422,0.1561,0.0897,0.0002,0.2081,0.0,0.3209,0.12
2060,f168f828cd927a65,91,9.1,0.160932,0.037486,5.3,7.515,0,0.0001,0.0009,0.0045,0.0,0.0737,0.0647,0.8407,0.2
2061,fa1ee2acacc88bb5,91,9.1,0.250296,0.197883,3.0,6.577,0,0.1318,0.1587,0.0681,0.0,0.213,0.1897,0.8815,0.56
2062,6dfcc17009b47c96,91,9.1,0.590561,0.209474,3.3,0.924,2,0.2698,0.3066,0.6066,0.0294,1.0,0.9435,0.8859,0.64
2063,7f97693b8e1be17,91,9.1,0.282839,0.168708,8.3,7.134,0,0.3043,0.371,0.839,0.0047,1.0,0.1154,0.7509,0.68
2064,f9db75a5e5bd1e99,91,9.1,0.089231,0.050929,2.7,20.493,0,0.0003,0.0048,0.0072,0.0,0.2104,0.0,0.4085,0.28
2065,2f68dc00943799e2,91,9.1,0.224821,0.179638,0.0,1000000.0,0,0.6374,0.273,0.0664,0.0001,0.254,0.0,0.616,0.84
2066,28ac453a964f977f,91,9.1,0.198533,0.178982,4.2,1000000.0,0,0.3691,0.3332,0.1232,0.0,0.1625,0.0,0.8801,0.52
2067,a5546f047bbe87f,91,9.1,0.226828,0.215111,7.3,34.997,0,0.1006,0.2139,0.0749,0.0,0.3351,0.0,0.8712,0.84
2068,5a2bf29974208219,91,9.1,0.200201,0.196708,1.8,1000000.0,0,0.0001,0.0011,0.0032,0.0,0.2236,0.0,0.8825,0.68
2069,16a51855eaab114a,91,9.1,0.188808,0.168956,8.7,9.517,0,0.4509,0.1584,0.0782,0.0,0.2189,0.0,0.7538,0.4
2070,2716c5e1eac2efd3,91,9.1,0.211331,0.140069,5.3,27.535,0,0.6845,0.2678,0.2153,0.0017,1.0,0.0,0.0968,0.92
2071,e6d6a657808bd2e6,91,9.1,0.300192,0.225222,1.5,4.239,0,0.2162,0.1847,0.0439,0.0,0.2012,0.5015,0.8808,0.4
2072,37155d8886779e6a,91,9.1,0.279147,0.215291,7.5,4.939,0,0.3847,0.2554,0.2133,0.0003,0.3989,0.4081,0.6464,0.72
2073,5592815cc0d1dff5,91,9.1,0.348618,0.218433,0.2,3.44,0,0.1458,0.2347,0.1243,0.0,0.1961,0.6081,0.8973,0.6
2074,1375ee34e8ead00,91,9.1,0.200282,0.156627,0.0,8.371,0,0.1562,0.2245,0.0937,0.0009,0.719,0.0,0.6216,0.6
2075,d09365c1dec0f507,91,9.1,0.208455,0.181057,4.3,20.14,0,0.5504,0.2753,0.2236,0.0002,0.2249,0.0,0.6433,0.64
2076,a81b33df8dca60ef,91,9.1,0.13704,0.12496,2.4,1000000.0,0,0.7216,0.0223,0.0539,0.0002,0.2304,0.0,0.3441,0.24
2077,7824cbcd577187ca,91,9.1,0.110384,0.06803,8.3,10.798,0,0.2634,0.2921,0.298,0.0001,0.1729,0.0,0.0,0.6
2078,9be4060b20b34504,91,9.1,0.513007,0.15274,3.6,2.171,0,0.142,0.3265,0.4926,0.0162,0.8688,0.7773,0.9239,1.0
2079,b202b8141572a315,91,9.1,0.231827,0.17165,0.0,1000000.0,0,0.6439,0.2007,0.3416,0.0001,0.3484,0.0,0.6538,0.24
2080,569455c6b55d9938,91,9.1,0.297244,0.173226,7.4,1000000.0,0,0.4871,0.3139,0.1085,0.0012,1.0,0.0,0.8129,0.4
2081,c4c3418e0ad98028,91,9.1,0.276007,0.190812,0.1,5.538,0,0.0765,0.1546,0.0363,0.0,0.1563,0.3282,0.8821,0.72
2082,89d5d790f62e42fd,91,9.1,0.341264,0.230973,4.0,4.442,0,0.1019,0.2003,0.1875,0.0001,0.1687,0.4743,0.8873,1.0
2083,dca740d1533ae1ea,91,9.1,0.183277,0.072888,0.9,5.543,0,0.1941,0.3409,0.3542,0.0,0.1789,0.3276,0.2199,0.32
2084,820b1ff04eee536a,91,9.1,0.334115,0.217275,5.9,30.822,0,0.4826,0.194,0.2236,0.0005,1.0,0.0,0.7779,0.68
2085,d6bb75516fdc5038,91,9.1,0.359262,0.111164,4.9,2.412,0,0.0001,0.0008,0.0023,0.0,0.2542,0.7451,0.8075,0.4
2086,d780ce40ab5e8c79,91,9.1,0.471298,0.213499,5.8,3.972,0,0.1845,0.5086,0.5856,0.0346,1.0,0.5371,0.9167,0.72
2087,fce5843954baf287,91,9.1,0.175253,0.157282,6.5,77.852,0,0.659,0.0914,0.1804,0.0001,0.2217,0.0,0.5282,0.16
2088,882180ee030c4dab,91,9.1,0.280556,0.166817,7.4,1000000.0,0,0.3949,0.4707,1.0,0.0029,0.1857,0.0,0.7052,0.56
2089,7c4a8a00726f8133,91,9.1,0.25987,0.136531,2.0,4.441,0,0.5573,0.2076,0.1557,0.0,0.2875,0.4745,0.3232,0.52
2090,894f8995f5660c22,91,9.1,0.165825,0.139557,0.4,1000000.0,0,0.722,0.1167,0.063,0.0,0.1686,0.0,0.4515,0.32
2091,6d55352851046124,91,9.1,0.313322,0.101286,3.8,1.45,6,0.3498,0.1772,0.0762,0.0042,0.4531,0.8734,0.3023,0.16
2092,86e0b9fa6124086d,91,9.1,0.4963,0.120991,2.7,2.643,0,0.523,0.5166,0.8152,0.0287,1.0,0.7143,0.7746,0.12
2093,2c8717af38b1e694,91,9.1,0.22453,0.10061,1.5,6.742,0,0.1387,0.1833,0.2814,0.0027,0.4654,0.1677,0.6642,0.6
2094,11b09ccb2aa547e4,91,9.1,0.270909,0.211258,2.0,4.954,0,0.307,0.1422,0.0795,0.0003,1.0,0.4061,0.729,0.76
2095,1da370187f05f1b8,91,9.1,0.092528,0.067559,0.6,14.208,0,0.2502,0.2122,0.3584,0.0003,0.2789,0.0,0.0,0.2
2096,c11aa57056a78755,91,9.1,0.196032,0.176306,8.9,8.347,0,0.2116,0.1658,0.1262,0.0,0.2513,0.0,0.8071,0.44
2097,9dad66a3fb9d9ace,91,9.1,0.353151,0.201887,8.4,3.682,0,0.6983,0.4776,0.1719,0.0,0.165,0.5757,0.7446,0.24
2098,3a8d90b820c9c96c,91,9.1,0.247412,0.170889,4.6,8.91,0,0.378,0.4233,0.7194,0.0366,1.0,0.0,0.8063,0.6
2099,b72e57c278999eb0,91,9.1,0.168748,0.166319,5.3,1000000.0,0,0.0001,0.0012,0.0087,0.0,0.0425,0.0,0.8817,0.52
2100,93adb5001cde35e4,91,9.1,0.146771,0.063377,6.6,9.162,0,0.0001,0.0009,0.0022,0.0,0.1348,0.0,0.7261,0.44
2101,a86d2427e0183c13,91,9.1,0.211539,0.166026,8.5,7.698,0,0.363,0.1259,0.1091,0.0002,0.2989,0.0402,0.5456,1.0
2102,eceb10cabc582b77,91,9.1,0.100443,0.072084,4.7,1000000.0,0,0.2317,0.2089,0.2553,0.0001,0.3536,0.0,0.0,0.28
2103,287c0c289c7c487d,91,9.1,0.2786,0.204578,8.4,5.783,0,0.1144,0.1546,0.0807,0.0,0.2067,0.2956,0.8735,0.72
2104,665b54f6f3ff4d0,91,9.1,0.179921,0.176731,4.3,1000000.0,0,0.0001,0.0008,0.0039,0.0,0.0774,0.0,0.8802,0.64
2105,91ee0f681df3215a,91,9.1,0.214344,0.201603,5.9,39.182,0,0.4637,0.0638,0.0682,0.0001,0.1673,0.0,0.6003,1.0
2106,a1afd16aaa492b42,91,9.1,0.151754,0.138388,2.1,31.011,0,0.4906,0.1231,0.1095,0.0,0.1681,0.0,0.4474,0.28
2107,dd2ec27deb205fc1,91,9.1,0.214388,0.198223,7.7,1000000.0,0,0.1961,0.1614,0.1256,0.0,0.218,0.0,0.7974,0.96
2108,c329278f8963f32,91,9.1,0.209679,0.191899,3.4,1000000.0,0,0.426,0.3283,0.1227,0.0001,0.3093,0.0,0.8234,0.56
2109,e48330444d500e,91,9.1,0.310553,0.170133,5.3,3.839,0,0.4874,0.1747,0.0775,0.0004,0.2628,0.5548,0.5313,0.52
2110,8bbc0073ea19f765,91,9.1,0.187104,0.120416,1.3,12.947,0,0.5226,0.0969,0.0794,0.0002,0.2343,0.0,0.5796,0.6
2111,c815381f9a0c63a3,91,9.1,0.251305,0.182928,5.1,10.109,0,0.3186,0.2935,0.2693,0.0002,0.8387,0.0,0.5533,0.48
2112,a267fe5c1d5361db,91,9.1,0.141063,0.127166,4.8,471.648,0,0.6424,0.0926,0.1185,0.0001,0.3451,0.0,0.2069,0.52
2113,bd2182ee33c09783,91,9.1,0.201539,0.139198,0.9,10.431,0,0.5231,0.1373,0.168,0.0002,0.1783,0.0,0.638,0.48
2114,901dac633fc89c67,91,9.1,0.327761,0.114964,3.6,4.993,0,0.3862,0.4376,0.7149,0.0289,0.2385,0.401,0.6036,0.52
2115,c72adcaee076b635,91,9.1,0.23417,0.095819,9.0,1000000.0,0,0.3925,0.8053,1.0,0.0007,0.1914,0.0,0.5839,0.32
2116,2d84ed6bfe992b0e,91,9.1,0.192798,0.173743,1.6,58.36,0,0.0191,0.1173,0.0966,0.0,0.275,0.0,0.8819,0.52
2117,5569a04559994d6a,91,9.1,0.378592,0.15403,8.7,2.598,0,0.3759,0.3724,0.2701,0.0001,0.1783,0.7203,0.5674,1.0
2118,6302b48813142b8e,91,9.1,0.274967,0.16049,0.1,5.494,0,0.117,0.2913,0.1161,0.0,0.2657,0.3342,0.8692,0.48
2119,59b6352b97d33c3c,91,9.1,0.160487,0.156875,7.4,1000000.0,0,0.0,0.0008,0.0024,0.0,0.0439,0.0,0.8741,0.4
2120,ff065ed98127166d,91,9.1,0.225541,0.180238,0.7,6.915,0,0.0922,0.1941,0.221,0.0001,0.1653,0.1446,0.8286,0.6
2121,3c5e2d4d7cba4d06,91,9.1,0.253229,0.1772,8.6,6.131,0,0.274,0.11,0.074,0.0019,0.276,0.2493,0.7728,0.76
2122,3febcf861d780274,91,9.1,0.201721,0.092817,5.8,6.53,0,0.0001,0.0011,0.0029,0.0,0.1755,0.196,0.7325,0.44
2123,2d279827cfec59f4,91,9.1,0.231615,0.186376,0.6,1000000.0,0,0.602,0.2345,0.2074,0.0002,0.2417,0.0,0.5815,0.92
2124,f89c946f007a15d0,91,9.1,0.369778,0.147286,0.4,3.01,0,0.107,0.2597,0.6472,0.0068,1.0,0.6653,0.8886,1.0
2125,ee26493a15d2eaf9,91,9.1,0.228625,0.19205,3.8,30.181,0,0.6361,0.2017,0.2811,0.0001,0.296,0.0,0.5884,1.0
2126,89715b7a60baef38,91,9.1,0.329505,0.254945,3.3,4.09,0,0.2375,0.1816,0.0739,0.0,0.186,0.5214,0.8865,0.88
2127,6c6b29c8236ad370,91,9.1,0.367033,0.144999,4.3,4.927,0,0.4493,0.3855,0.9138,0.033,1.0,0.4097,0.3449,0.24
2128,22d27ff8365aee03,91,9.1,0.17955,0.081413,0.7,11.395,0,0.0001,0.0012,0.0045,0.0,0.1286,0.0,0.8387,0.68
2129,4c7c5241a7488384,91,9.1,0.305819,0.226064,3.0,5.179,0,0.2049,0.205,0.0874,0.0001,0.1739,0.3761,0.8829,1.0
2130,dacee514eb6bbed2,91,9.1,0.28616,0.197695,4.4,5.923,0,0.6454,0.487,0.2802,0.0001,0.2062,0.277,0.7084,0.4
2131,80738a9d3bc2549a,91,9.1,0.648495,0.314211,5.3,1.774,3,0.4832,0.4405,1.0,0.0158,1.0,0.8301,0.6755,1.0
2132,c97dcbf3524f349f,91,9.1,0.096273,0.079312,9.0,38.96,0,0.7216,0.0285,0.0614,0.0,0.1646,0.0,0.0,0.32
2133,c55d04b715e73d35,91,9.1,0.152077,0.145496,0.3,1000000.0,0,0.0038,0.0392,0.0518,0.0,1.0,0.0,0.0,0.4
2134,b1a39c51137619e0,91,9.1,0.141406,0.09673,0.1,1000000.0,0,0.6525,0.2877,0.137,0.0003,0.2283,0.0,0.0,0.68
2135,a73f8b9b0dc4ad2c,91,9.1,0.194834,0.190139,2.5,18.746,0,0.0001,0.0017,0.0076,0.0,0.0767,0.0,0.8852,0.88
2136,979ce8bcb33145a0,91,9.1,0.286291,0.126485,1.5,1000000.0,0,0.4353,0.4175,0.8812,0.0098,1.0,0.0,0.2908,0.84
2137,a8e5c64f5382350f,91,9.1,0.180504,0.175084,6.9,72.671,0,0.0001,0.0008,0.0023,0.0,0.0798,0.0,0.883,0.64
2138,f4144ac657102789,91,9.1,0.227814,0.186288,0.2,1000000.0,0,0.5777,0.302,0.4214,0.0001,0.1902,0.0,0.7686,0.6
2139,128fee491c845784,91,9.1,0.385825,0.293487,4.0,4.065,0,0.3019,0.2586,0.1548,0.0,0.8217,0.5247,0.8157,0.68
2140,5adaa45681dbbb08,91,9.1,0.220181,0.155992,2.1,1000000.0,0,0.5629,0.2247,0.1435,0.0004,0.235,0.0,0.7941,0.56
2141,3b4bbda3c2fe0755,91,9.1,0.140996,0.105685,2.2,9.555,0,0.5109,0.3654,0.1337,0.0001,0.1759,0.0,0.4454,0.88
2142,9884a465d938da14,91,9.1,0.3376,0.126054,2.4,5.834,0,0.4195,0.3285,0.55,0.0333,1.0,0.2888,0.6322,0.44
2143,1822d94f98ef9237,91,9.1,0.281047,0.220109,8.3,6.054,0,0.0738,0.1595,0.1235,0.0002,0.9583,0.2594,0.7329,0.56
2144,f44e2937e4751ddb,91,9.1,0.171516,0.166467,8.3,41.607,0,0.0001,0.0012,0.0026,0.0,0.0459,0.0,0.8821,0.56
2145,ee86b97ce35b268e,91,9.1,0.210631,0.167329,0.7,1000000.0,0,0.6452,0.2138,0.1441,0.0069,0.2211,0.0,0.6929,0.56
2146,c5aed0aeb3a8820b,91,9.1,0.222846,0.208444,0.5,1000000.0,0,0.5312,0.308,0.0605,0.0003,0.3215,0.0,0.7971,0.92
2147,29644cc8550ed5ef,91,9.1,0.304986,0.131881,8.9,4.108,0,0.4152,0.1651,0.0815,0.0004,0.9561,0.5189,0.4161,0.24
2148,98c7b456b16a2c27,91,9.1,0.221312,0.054448,2.6,5.481,0,0.0001,0.0008,0.0017,0.0,0.1181,0.3359,0.7667,0.16
2149,49b4ecf966eec449,91,9.1,0.22177,0.183839,7.5,1000000.0,0,0.449,0.2071,0.2055,0.0001,0.1927,0.0,0.779,0.64
2150,a5db696818939aac,91,9.1,0.197825,0.075381,0.2,4.355,0,0.2055,0.2555,0.1494,0.0,0.3634,0.486,0.0211,0.36
2151,af57fd911036f383,91,9.1,0.279085,0.068129,0.1,3.992,0,0.1823,0.3719,0.1213,0.0,0.1629,0.5344,0.6117,0.8
2152,23bec4a2adce6b12,91,9.1,0.336459,0.089546,5.0,2.967,0,0.1906,0.3332,0.0757,0.0,0.279,0.671,0.809,0.28
2153,e674fcda8302e68a,91,9.1,0.174759,0.065368,8.2,32.627,0,0.0514,0.1452,0.2185,0.0,0.185,0.0,0.7889,0.64
2154,c3b270d49faec6ca,91,9.1,0.287574,0.183848,1.3,4.597,0,0.3881,0.353,0.1212,0.0,0.1648,0.4537,0.7554,0.2
2155,d13a7b0c73c3b95b,91,9.1,0.240817,0.115711,0.2,30.216,0,0.4009,0.1919,0.2783,0.0001,1.0,0.0,0.3327,0.32
2156,440fc264c7ab0e2d,91,9.1,0.254834,0.199255,7.1,24.707,0,0.5517,0.3425,0.2775,0.0019,0.2886,0.0,0.811,0.72
2157,dc64845aa54c7452,91,9.1,0.259483,0.222905,8.2,20.415,0,0.1143,0.1188,0.0482,0.0,0.5624,0.0,0.7845,1.0
2158,875ae24664aaf59c,91,9.1,0.123846,0.057812,1.1,7.011,0,0.082,0.3457,0.2831,0.0,0.1655,0.1319,0.2643,0.44
2159,14fa412ba507d323,91,9.1,0.280781,0.145076,7.3,5.007,0,0.236,0.2844,0.7242,0.0001,0.205,0.3991,0.6464,0.32
2160,d3051b06c98d78dc,91,9.1,0.40324,0.138711,7.2,1.644,4,0.4379,0.2302,0.2579,0.0018,0.8065,0.8474,0.7453,0.32
2161,d1065285f452a0d5,91,9.1,0.282523,0.128403,8.8,3.647,0,0.5126,0.3104,0.245,0.0001,0.3168,0.5805,0.1496,0.4
2162,609d0b30575dab2c,91,9.1,0.089968,0.088304,3.8,1000000.0,0,0.0004,0.0079,0.0143,0.0,0.2343,0.0,0.0,1.0
2163,f36855e1679aae04,91,9.1,0.44088,0.265873,8.3,1.39,7,0.0086,0.1398,0.1207,0.0,0.894,0.8814,0.7815,0.48
2164,d8611755276340dd,91,9.1,0.223139,0.097999,7.7,6.052,0,0.0001,0.0011,0.0026,0.0,0.152,0.2598,0.6119,0.84
2165,89a34b82600b4903,91,9.1,0.250695,0.090742,1.9,4.278,0,0.5123,0.4031,0.2309,0.0001,0.1845,0.4963,0.3232,0.32
2166,52a8fbaab0a6da0f,91,9.1,0.199159,0.090648,7.7,1000000.0,0,0.2285,0.359,0.7915,0.0061,0.6894,0.0,0.6522,0.44
2167,56badced0e7952e5,91,9.1,0.455208,0.158968,8.9,3.114,0,0.2767,0.428,0.3658,0.017,1.0,0.6515,0.78,0.72
2168,bdb48a562c159466,91,9.1,0.225906,0.222882,6.7,52.637,0,0.0001,0.0012,0.0039,0.0,0.282,0.0,0.8796,1.0
2169,3306e79b8554c36a,91,9.1,0.281703,0.202043,8.5,5.158,0,0.2793,0.228,0.2735,0.0141,0.4533,0.3789,0.8793,0.72
2170,8218d57f640cf01a,91,9.1,0.177978,0.170585,0.0,1000000.0,0,0.0009,0.0119,0.0926,0.0,0.1657,0.0,0.88,0.36
2171,873cdfed5679835,91,9.1,0.281078,0.105536,8.9,3.594,0,0.2219,0.3246,0.16,0.0012,0.4926,0.5875,0.6869,0.2
2172,5f4dab8fdd34daf5,91,9.1,0.225294,0.193793,3.5,32.084,0,0.196,0.2118,0.0801,0.0,0.2318,0.0,0.8827,0.88
2173,3bb1bb245b564854,91,9.1,0.202986,0.185689,7.3,131.214,0,0.3565,0.3448,0.118,0.0,0.1717,0.0,0.8757,0.6
2174,4750bdfd08c31bc8,91,9.1,0.443968,0.240924,4.7,4.895,0,0.6002,0.7847,1.0,0.0,0.2517,0.4139,0.6763,0.4
2175,cb21e71c59284bad,91,9.1,0.205843,0.119054,8.6,1000000.0,0,0.1833,0.2512,0.1929,0.0028,1.0,0.0,0.0,1.0
2176,3d10c0d2cd3aaae6,91,9.1,0.185552,0.166181,0.9,118.353,0,0.364,0.0836,0.0876,0.0004,0.1961,0.0,0.612,0.88
2177,63b756d2679ea9a3,91,9.1,0.239347,0.188641,7.7,6.814,0,0.2704,0.1762,0.0314,0.0,0.1766,0.1581,0.8641,0.76
2178,4fc0fbc93204983a,91,9.1,0.252532,0.06788,3.1,4.947,0,0.2338,0.3104,0.1831,0.0024,0.2525,0.4071,0.7099,0.16
2179,1ee944986a46f96b,91,9.1,0.478102,0.194216,7.2,3.427,0,0.2691,0.4645,0.7627,0.0307,1.0,0.6098,0.7409,0.4
2180,2af761c26a545984,91,9.1,0.254966,0.107574,2.9,5.155,0,0.0001,0.001,0.0028,0.0,0.1518,0.3794,0.6254,0.92
2181,ee943cccaa01fa98,91,9.1,0.217135,0.160733,0.2,11.353,0,0.2245,0.2591,0.3782,0.0003,0.1707,0.0,0.749,0.84
2182,55839dd2d4d99f03,91,9.1,0.212961,0.110563,6.0,9.977,0,0.4213,0.3356,0.5844,0.025,1.0,0.0,0.513,0.28
2183,4ca3d0d64ba46f62,91,9.1,0.101918,0.073577,8.7,1000000.0,0,0.1621,0.048,0.1412,0.0001,0.2706,0.0,0.0,0.92
2184,1d3aa0fad2ad9a73,91,9.1,0.332654,0.169764,7.2,7.26,0,0.7188,0.8229,1.0,0.0001,0.2084,0.0987,0.4484,0.48
2185,98fb098a15b3a784,91,9.1,0.214324,0.196983,6.0,90.981,0,0.2682,0.3527,0.116,0.0,0.1717,0.0,0.882,0.8
2186,669072463f6e1ac1,91,9.1,0.237326,0.112088,5.3,2.847,0,0.3168,0.3314,0.4421,0.0256,1.0,0.687,0.8713,0.52
2187,102c5c057f501318,91,9.1,0.204892,0.12457,5.2,18.176,0,0.0951,0.2432,0.271,0.0003,0.1932,0.0,0.8414,0.36
2188,853124fb620d8893,91,9.1,0.239649,0.103052,5.0,1000000.0,0,0.5696,0.5447,0.9047,0.0209,0.8477,0.0,0.1842,0.32
2189,bc6bd6e99a1a8fab,91,9.1,0.300843,0.090374,5.8,1.625,2,0.7242,0.0453,0.0739,0.0,0.2221,0.85,0.0,0.16
2190,e5f46d43a19d99c7,91,9.1,0.293595,0.123257,8.7,4.651,0,0.0299,0.1158,0.1943,0.0,0.5253,0.4465,0.8776,0.64
2191,596afb95c89d2322,91,9.1,0.227728,0.142513,2.7,1000000.0,0,0.5497,0.2754,0.2719,0.015,0.7374,0.0,0.7485,0.4
2192,cce8804477f1a3a0,91,9.1,0.194307,0.138348,8.7,6.711,0,0.6227,0.3472,0.2283,0.0001,0.1923,0.1719,0.5472,0.32
2193,d6286ef1b2239321,91,9.1,0.196759,0.126755,3.9,4.99,0,0.6399,0.3038,0.1978,0.0004,0.2089,0.4014,0.5501,0.32
2194,3cceaeb4b951bce2,91,9.1,0.310188,0.28903,2.1,7.912,0,0.1279,0.1778,0.1518,0.0059,1.0,0.0118,0.7069,1.0
2195,7f21e94291f28c75,91,9.1,0.170378,0.168031,0.1,1000000.0,0,0.0001,0.0016,0.0066,0.0,0.0915,0.0,0.8829,0.44
2196,411fab0f7b1c0bbb,91,9.1,0.211531,0.111359,4.9,21.782,0,0.0001,0.0012,0.0051,0.0,0.166,0.0,0.8763,1.0
2197,97e96d7aaf253d49,91,9.1,0.190891,0.101746,8.6,16.465,0,0.1615,0.3512,0.1186,0.0001,0.1656,0.0,0.7133,0.32
2198,478e2952ff0aac,91,9.1,0.192581,0.179286,8.6,9.091,0,0.0876,0.1178,0.0636,0.0,0.2107,0.0,0.8287,0.76
2199,ab19791b9e4298f6,91,9.1,0.167515,0.118227,0.2,1000000.0,0,0.1362,0.2393,0.3357,0.0,0.7146,0.0,0.0,0.4
2200,51dc9a043c44c118,91,9.1,0.222055,0.200744,3.3,112.004,0,0.4425,0.3337,0.1448,0.0002,0.1709,0.0,0.878,1.0
2201,4d841ad4557b3dd7,91,9.1,0.221137,0.210783,0.7,41.802,0,0.006,0.1048,0.0887,0.0,0.2608,0.0,0.8798,0.96
2202,ed4f84100e079101,91,9.1,0.13649,0.12749,0.3,209.526,0,0.7211,0.0689,0.0669,0.0002,0.1928,0.0,0.319,0.16
2203,c64ff6ce5e62279f,91,9.1,0.26325,0.218776,0.8,1000000.0,0,0.3655,0.2482,0.2792,0.0005,0.2818,0.0,0.8049,1.0
2204,332b35199f32787d,91,9.1,0.436405,0.148946,8.7,3.405,0,0.1128,0.1442,0.3071,0.0093,0.8026,0.6127,0.873,1.0
2205,8e4f4f2f9479cf96,91,9.1,0.317238,0.136755,1.4,4.366,0,0.1159,0.1114,0.061,0.0001,0.4525,0.4845,0.775,0.28
2206,c595a87d9f39be18,91,9.1,0.228281,0.217667,8.4,55.599,0,0.0199,0.1242,0.0653,0.0,0.2116,0.0,0.8774,1.0
2207,5c2b78aaedb8cadd,91,9.1,0.400555,0.202693,3.0,6.108,0,0.1207,0.2032,0.4254,0.0039,1.0,0.2523,0.7768,1.0
2208,525ecf32a0e81310,91,9.1,0.143398,0.038449,2.2,8.698,0,0.0001,0.0012,0.0039,0.0,0.1311,0.0,0.722,0.32
2209,439910632cf3a8aa,91,9.1,0.244026,0.192683,0.1,6.481,0,0.0653,0.1822,0.1362,0.0,0.2009,0.2025,0.8825,0.68
2210,a6315aadb6b6587a,91,9.1,0.303545,0.191707,2.0,6.552,0,0.2839,0.5401,1.0,0.0026,0.6766,0.193,0.7612,0.48
2211,fce07b51c6b12d9f,91,9.1,0.258896,0.087394,1.9,3.931,0,0.2614,0.3909,0.7151,0.0224,0.6192,0.5425,0.4639,0.12
2212,7814d53cb4bc728c,91,9.1,0.206922,0.161571,3.7,12.888,0,0.0313,0.1976,0.2367,0.0001,0.2113,0.0,0.8122,1.0
2213,18ae4a2df3116b22,91,9.1,0.315373,0.167301,8.9,4.029,0,0.6949,0.3002,0.2097,0.0001,0.3113,0.5295,0.7373,0.12
2214,4f97ac2ceb58e937,91,9.1,0.258036,0.254753,0.4,72.224,0,0.0005,0.0091,0.0209,0.0,0.6676,0.0,0.9114,0.64
2215,baa6633d3bd63ec9,91,9.1,0.283663,0.107348,7.0,4.543,0,0.2626,0.2127,0.3007,0.0012,0.2115,0.461,0.7178,0.56
2216,8a31fe1b445e9469,91,9.1,0.299456,0.109761,5.4,1.969,1,0.7101,0.3618,0.2024,0.0001,0.1758,0.8041,0.0,0.72
2217,de958590f04fdbdd,91,9.1,0.142551,0.050662,3.4,11.556,0,0.1607,0.3109,0.3128,0.002,0.2683,0.0,0.7898,0.08
2218,718e7594edc64df9,91,9.1,0.422666,0.168533,0.4,2.495,0,0.4242,0.7791,1.0,0.0009,1.0,0.734,0.8287,0.32
2219,c4d4acf5da843c3b,91,9.1,0.203689,0.080503,6.2,5.577,0,0.4782,0.3126,0.1074,0.0001,0.1633,0.3231,0.2531,0.28
2220,99ffd259b14fd7eb,91,9.1,0.326494,0.080101,0.1,3.891,0,0.2191,0.158,0.122,0.001,0.6312,0.5479,0.464,0.32
2221,3cdbb2e69d0344df,91,9.1,0.226775,0.07951,8.9,3.936,0,0.0838,0.1494,0.0898,0.0003,0.2343,0.5419,0.8384,0.32
2222,cfd8b0aa0f59511d,91,9.1,0.497494,0.26669,7.0,1.975,1,0.2032,0.4424,0.5852,0.0281,0.8592,0.8034,0.8453,1.0
2223,1997464d601c3d95,91,9.1,0.337129,0.13377,6.1,4.8,0,0.2078,0.2085,0.474,0.005,0.8126,0.4267,0.6594,0.4
2224,9ed65fa0b406036f,91,9.1,0.406778,0.123332,8.4,3.386,0,0.2654,0.2621,0.9874,0.0062,0.6665,0.6153,0.6943,0.36
2225,fc1c4c48c66f1e02,91,9.1,0.278669,0.176977,2.3,12.852,0,0.3182,0.4228,0.6197,0.0,0.2538,0.0,0.7143,0.64
