idx,trajectory_id,frames,duration_s,R_max,R_mean,peak_at_s,min_ttc_raw,ticks_ttc_lt2,max_speed,max_accel,max_jerk,max_steer_var,max_lane_offset,max_ttc,max_headway,max_density
2080,29__1618,326,13.04,0.354774,0.334441,0.36,18.941,0,1.0,0.0527,0.0231,0.0,1.0,0.0,0.8979,0.4
2081,29__1572,348,13.92,0.303488,0.237941,1.32,12.574,0,1.0,0.0781,0.0308,0.0001,1.0,0.0,0.8524,0.36
2082,29__729,344,13.76,0.23321,0.19967,0.0,104.226,0,1.0,0.0322,0.0095,0.0,0.9833,0.0,0.2129,0.32
2083,29__1154,345,13.8,0.261195,0.220329,9.88,27.107,0,1.0,0.0387,0.0087,0.0,0.8833,0.0,0.4681,0.28
2084,29__1428,301,12.04,0.181263,0.172157,5.8,inf,0,1.0,0.0388,0.0083,0.0,0.7567,0.0,0.0,0.2
2085,29__1558,449,17.96,0.207176,0.195237,15.52,994.0,0,0.8275,0.0143,0.0094,0.0,1.0,0.0,0.0078,0.4
2086,29__541,310,12.4,0.414017,0.271924,9.48,4.433,0,1.0,0.0297,0.0208,0.0,1.0,0.4756,0.7909,0.32
2087,29__1416,285,11.4,0.248094,0.235314,7.64,591.714,0,1.0,0.0364,0.0091,0.0,0.9267,0.0,0.3445,0.28
2088,29__113,336,13.44,0.299584,0.277565,3.0,31.9,0,1.0,0.0174,0.0086,0.0,0.9267,0.0,0.631,0.32
2089,29__1379,354,14.16,0.220145,0.181471,1.52,inf,0,1.0,0.0771,0.0246,0.0,0.75,0.0,0.2203,0.28
2090,29__2108,312,12.48,0.299059,0.222154,5.68,7.445,0,1.0,0.0592,0.0226,0.0,1.0,0.0741,0.9014,0.36
2091,29__986,349,13.96,0.22209,0.199611,2.76,18.047,0,1.0,0.0614,0.0226,0.0,1.0,0.0,0.0,0.32
2092,29__2100,294,11.76,0.221237,0.17784,0.32,40.44,0,1.0,0.0326,0.0208,0.0,1.0,0.0,0.0,0.32
2093,29__2095,306,12.24,0.218867,0.191279,0.68,35.764,0,1.0,0.0415,0.0213,0.0,1.0,0.0,0.0,0.28
2094,29__347,335,13.4,0.210012,0.162663,4.72,16.384,0,1.0,0.0572,0.0309,0.0001,1.0,0.0,0.0,0.24
2095,29__969,316,12.64,0.211678,0.157027,0.48,inf,0,1.0,0.0212,0.0226,0.0,1.0,0.0,0.0,0.16
2096,29__533,363,14.52,0.267082,0.246401,9.56,13.667,0,1.0,0.1433,0.0568,0.0,0.69,0.0,0.6898,0.36
2097,29__740,313,12.52,0.208753,0.198826,4.2,20.008,0,1.0,0.0258,0.0126,0.0,0.97,0.0,0.0,0.24
2098,29__1515,300,12.0,0.198856,0.17069,0.6,inf,0,1.0,0.0401,0.008,0.0,0.8767,0.0,0.0,0.24
2099,29__11,207,8.28,0.246544,0.22965,6.52,32.384,0,0.8143,0.0618,0.0164,0.0,1.0,0.0,0.3219,0.24
2100,29__1629,306,12.24,0.309033,0.267604,1.76,inf,0,1.0,0.0616,0.0208,0.0,0.8967,0.0,0.6691,0.4
2101,29__450,337,13.48,0.193359,0.174155,0.56,92.201,0,1.0,0.0188,0.0208,0.0,0.88,0.0,0.0,0.16
2102,29__1361,327,13.08,0.205506,0.187275,0.36,inf,0,1.0,0.0857,0.0243,0.0,0.8867,0.0,0.0,0.32
2103,29__869,330,13.2,0.255805,0.187742,0.08,14.492,0,1.0,0.1068,0.0336,0.0,1.0,0.0,0.414,0.2
2104,29__1417,306,12.24,0.235906,0.162722,0.48,inf,0,1.0,0.0524,0.0139,0.0,0.71,0.0,0.4041,0.28
2105,29__1364,306,12.24,0.435916,0.242251,7.56,2.685,0,1.0,0.0538,0.0242,0.0,1.0,0.7086,0.8129,0.32
2106,29__1391,396,15.84,0.256299,0.209825,2.6,14.171,0,0.9871,0.0677,0.0253,0.0,0.87,0.0,0.5884,0.24
2107,29__1536,308,12.32,0.196737,0.180439,8.68,108.795,0,1.0,0.0364,0.0208,0.0,0.8933,0.0,0.0,0.28
2108,29__1332,274,10.96,0.21803,0.19027,9.08,inf,0,1.0,0.0218,0.0106,0.0,1.0,0.0,0.0,0.28
2109,29__1202,317,12.68,0.261768,0.241375,8.92,27.212,0,1.0,0.0686,0.0212,0.0,0.7,0.0,0.5947,0.32
2110,29__859,306,12.24,0.201422,0.151102,0.36,439.077,0,1.0,0.0606,0.0179,0.0,0.6267,0.0,0.2129,0.32
2111,29__309,267,10.68,0.210224,0.18295,8.44,45.048,0,1.0,0.0431,0.0208,0.0,0.73,0.0,0.2776,0.28
2112,29__1634,475,19.0,0.151737,0.129835,18.12,18.718,0,0.7839,0.042,0.0208,0.0,0.6733,0.0,0.0009,0.32
2113,29__1743,417,16.68,0.211531,0.199611,5.68,inf,0,0.8936,0.0218,0.0219,0.0001,1.0,0.0,0.0,0.36
2114,29__1818,437,17.48,0.179907,0.158412,2.44,177.0,0,0.8471,0.0188,0.0111,0.0,0.8633,0.0,0.0,0.24
2115,29__2043,510,20.4,0.228361,0.207168,10.8,23.427,0,0.7546,0.1044,0.0386,0.0,0.92,0.0,0.3753,0.24
2116,29__71,345,13.8,0.275432,0.221781,11.68,20.845,0,1.0,0.1205,0.0198,0.0,0.9733,0.0,0.4602,0.32
2117,29__1540,303,12.12,0.238106,0.223668,10.52,22.794,0,1.0,0.0832,0.0199,0.0,0.3033,0.0,0.7262,0.32
2118,29__726,438,17.52,0.203745,0.176601,16.48,inf,0,0.8525,0.0214,0.0205,0.0,1.0,0.0,0.0,0.28
2119,29__1631,413,16.52,0.205072,0.155115,1.04,162.727,0,0.9018,0.0243,0.0273,0.0001,0.95,0.0,0.0,0.36
2120,29__1253,357,14.28,0.229039,0.195798,12.24,9.377,0,1.0,0.0149,0.0054,0.0,1.0,0.0,0.1529,0.16
2121,29__1006,319,12.76,0.208431,0.176643,12.68,inf,0,1.0,0.0603,0.0167,0.0,1.0,0.0,0.0,0.2
2122,29__2000,313,12.52,0.266139,0.239934,4.44,inf,0,1.0,0.0574,0.0227,0.0,0.8067,0.0,0.7129,0.24
2123,29__1507,312,12.48,0.204779,0.190293,9.84,inf,0,1.0,0.0259,0.0206,0.0,0.9067,0.0,0.0,0.28
2124,29__1516,259,10.36,0.218477,0.199431,8.88,41.388,0,1.0,0.0313,0.0097,0.0,0.8967,0.0,0.2102,0.24
2125,29__287,348,13.92,0.203848,0.162241,0.36,35.259,0,1.0,0.0281,0.0106,0.0,0.9467,0.0,0.0,0.16
2126,29__285,334,13.36,0.216819,0.149784,1.0,563.5,0,1.0,0.0851,0.0191,0.0,1.0,0.0,0.0666,0.12
2127,29__357,312,12.48,0.189354,0.171648,0.08,inf,0,1.0,0.0263,0.0242,0.0,0.8167,0.0,0.0,0.36
2128,29__2023,370,14.8,0.469324,0.24932,6.64,2.521,0,1.0,0.0321,0.0208,0.0,1.0,0.7306,0.8705,0.32
2129,29__1219,313,12.52,0.270228,0.221858,0.48,inf,0,1.0,0.0315,0.0055,0.0,0.8133,0.0,0.6086,0.32
2130,29__73,284,11.36,0.251007,0.22059,2.96,inf,0,1.0,0.0927,0.0177,0.0001,1.0,0.0,0.5136,0.44
2131,29__57,459,18.36,0.333847,0.232716,4.44,6.294,0,0.8968,0.31,0.1008,0.0001,1.0,0.2275,0.7945,0.36
2132,29__418,437,17.48,0.184103,0.154217,4.4,inf,0,0.8679,0.0275,0.0234,0.0,0.74,0.0,0.1366,0.32
2133,29__697,316,12.64,0.259946,0.233313,10.8,15.866,0,1.0,0.0876,0.0209,0.0,0.5767,0.0,0.6236,0.4
2134,29__1669,306,12.24,0.296005,0.257969,9.24,10.847,0,1.0,0.0361,0.011,0.0,1.0,0.0,0.7233,0.36
2135,29__542,344,13.76,0.265921,0.237319,9.92,13.044,0,1.0,0.0916,0.0243,0.0,0.8633,0.0,0.5534,0.32
2136,29__677,458,18.32,0.327885,0.243933,1.52,257.333,0,0.8257,0.142,0.109,0.0001,1.0,0.0,0.7684,0.28
2137,29__2119,473,18.92,0.308744,0.255713,0.92,23.778,0,0.7946,0.0381,0.0159,0.0001,0.9833,0.0,0.7924,0.32
2138,29__743,314,12.56,0.202941,0.175257,3.64,49.263,0,1.0,0.0538,0.0099,0.0,0.4633,0.0,0.4205,0.24
2139,29__1532,292,11.68,0.331575,0.232687,0.24,5.177,0,1.0,0.064,0.0113,0.0,1.0,0.3763,0.7131,0.24
2140,29__50,338,13.52,0.213176,0.203084,2.64,inf,0,1.0,0.0786,0.0218,0.0,1.0,0.0,0.0,0.32
2141,56__439,300,12.0,0.28867,0.252573,8.36,inf,0,1.0,0.0415,0.0081,0.0,0.7367,0.0,0.6759,0.44
2142,56__1402,285,11.4,0.222158,0.205773,10.16,26.776,0,1.0,0.0606,0.0105,0.0,0.7533,0.0,0.3788,0.32
2143,56__656,315,12.6,0.222261,0.152588,3.4,34.038,0,1.0,0.0634,0.0205,0.0,1.0,0.0,0.0,0.28
2144,56__1163,364,14.56,0.259025,0.213974,0.0,inf,0,1.0,0.0701,0.0208,0.0,0.7333,0.0,0.6038,0.32
2145,56__1196,300,12.0,0.308287,0.281387,7.72,inf,0,1.0,0.0958,0.0208,0.0,0.94,0.0,0.6479,0.36
2146,56__1168,314,12.56,0.221612,0.195179,2.48,inf,0,1.0,0.0287,0.0108,0.0,0.73,0.0,0.2847,0.4
2147,56__1155,300,12.0,0.278583,0.231577,8.12,9.665,0,1.0,0.0677,0.0288,0.0,0.7333,0.0,0.6331,0.32
2148,56__635,316,12.64,0.242338,0.208313,3.76,219.333,0,1.0,0.0663,0.0241,0.0,0.4733,0.0,0.6216,0.24
2149,56__1632,430,17.2,0.217133,0.177489,3.16,125.516,0,0.8743,0.0401,0.0132,0.0001,0.6667,0.0,0.4028,0.2
2150,56__1743,315,12.6,0.203115,0.139072,0.04,36.81,0,1.0,0.0637,0.0091,0.0,0.94,0.0,0.0055,0.24
2151,56__1596,327,13.08,0.281863,0.245757,11.44,8.442,0,1.0,0.0631,0.0181,0.0,0.6067,0.0,0.7841,0.24
2152,56__875,342,13.68,0.230704,0.172431,3.92,12.089,0,1.0,0.1144,0.0326,0.0003,1.0,0.0,0.0181,0.36
2153,56__365,289,11.56,0.346558,0.310898,0.0,8.0,0,1.0,0.1243,0.0364,0.0,1.0,0.0,0.9003,0.28
2154,56__513,291,11.64,0.217389,0.194646,8.96,19.942,0,1.0,0.033,0.0079,0.0,0.7067,0.0,0.4455,0.16
2155,56__873,351,14.04,0.262964,0.232058,1.84,140.853,0,1.0,0.1402,0.0418,0.0,0.85,0.0,0.3924,0.4
2156,56__1012,300,12.0,0.202005,0.174692,2.88,164.672,0,1.0,0.0403,0.0122,0.0,0.84,0.0,0.0,0.28
2157,56__789,404,16.16,0.199907,0.182384,1.12,54.365,0,0.9321,0.0245,0.0082,0.0,0.9567,0.0,0.0,0.2
2158,56__349,367,14.68,0.256185,0.222531,13.64,16.79,0,1.0,0.0365,0.0114,0.0,0.6533,0.0,0.6128,0.28
2159,56__132,423,16.92,0.215493,0.197912,2.0,148.94,0,0.9439,0.0663,0.0133,0.0,1.0,0.0,0.0,0.28
2160,56__1652,356,14.24,0.264717,0.242229,13.04,20.356,0,1.0,0.0564,0.0246,0.0,0.9333,0.0,0.534,0.2
2161,56__1104,465,18.6,0.231475,0.193425,16.88,22.899,0,0.81,0.0529,0.0147,0.0,0.6733,0.0,0.5297,0.36
2162,56__1100,365,14.6,0.323511,0.238915,10.0,7.347,0,1.0,0.3201,0.1003,0.0,0.9333,0.0871,0.5734,0.44
2163,56__1245,250,10.0,0.16656,0.152736,5.84,57.411,0,1.0,0.1429,0.0395,0.0,0.5367,0.0,0.0,0.2
2164,56__1760,408,16.32,0.192373,0.174332,12.56,inf,0,0.9315,0.033,0.0108,0.0,0.9,0.0,0.0,0.28
2165,56__796,295,11.8,0.29819,0.237987,10.84,20.982,0,1.0,0.093,0.0209,0.0,1.0,0.0,0.58,0.2
2166,56__646,335,13.4,0.23962,0.217685,2.24,51.6,0,1.0,0.0387,0.0118,0.0,0.6333,0.0,0.5679,0.24
2167,56__697,307,12.28,0.174142,0.150231,12.0,24.371,0,1.0,0.0443,0.0202,0.0,0.72,0.0,0.0,0.2
2168,56__1149,290,11.6,0.22546,0.16481,9.28,inf,0,1.0,0.0796,0.0223,0.0,1.0,0.0,0.0,0.36
2169,56__600,271,10.84,0.185442,0.169207,5.76,19.884,0,1.0,0.0977,0.0199,0.0,0.7233,0.0,0.1124,0.2
2170,56__1259,318,12.72,0.208295,0.170724,5.72,42.516,0,1.0,0.0418,0.0117,0.0,0.9733,0.0,0.0,0.24
2171,56__1253,413,16.52,0.170834,0.154063,14.8,inf,0,0.9243,0.0286,0.0087,0.0,0.7667,0.0,0.0,0.2
2172,56__1114,401,16.04,0.24665,0.200844,12.24,18.183,0,0.9618,0.1592,0.0371,0.0,0.76,0.0,0.646,0.32
2173,56__977,401,16.04,0.257035,0.217697,14.84,9.171,0,0.9418,0.0501,0.0171,0.0,0.6333,0.0,0.7291,0.4
2174,56__1400,320,12.8,0.186325,0.169575,5.76,inf,0,1.0,0.0814,0.016,0.0,0.71,0.0,0.0964,0.32
2175,56__393,298,11.92,0.260327,0.239301,2.44,198.619,0,1.0,0.0519,0.0133,0.0,1.0,0.0,0.3186,0.24
2176,56__1068,401,16.04,0.30934,0.286042,14.6,9.058,0,0.9425,0.0701,0.0206,0.0,0.7,0.0,0.8781,0.52
2177,56__1022,306,12.24,0.350538,0.28383,6.8,8.097,0,1.0,0.3002,0.0944,0.0,1.0,0.0,0.71,0.2
2178,56__502,249,9.96,0.219393,0.181826,1.84,10.495,0,1.0,0.069,0.0223,0.0,1.0,0.0,0.0,0.2
2179,56__464,353,14.12,0.324435,0.289363,6.92,9.494,0,1.0,0.0829,0.0276,0.0,0.94,0.0,0.7731,0.36
2180,56__1162,298,11.92,0.249784,0.219944,0.92,inf,0,1.0,0.0656,0.0166,0.0,0.43,0.0,0.7126,0.36
2181,56__267,293,11.72,0.217248,0.166013,9.48,17.869,0,1.0,0.0608,0.0216,0.0,1.0,0.0,0.0,0.24
2182,56__522,430,17.2,0.198663,0.18699,3.52,381.877,0,0.8739,0.0233,0.0098,0.0,1.0,0.0,0.0,0.16
2183,56__1103,361,14.44,0.400612,0.279008,10.76,5.871,0,1.0,0.3086,0.0988,0.0,0.98,0.2839,0.8586,0.36
2184,56__678,406,16.24,0.238546,0.203669,0.2,199.12,0,0.8936,0.1406,0.1434,0.0,1.0,0.0,0.1764,0.24
2185,56__960,294,11.76,0.190316,0.174716,0.84,inf,0,1.0,0.0487,0.0203,0.0,0.7733,0.0,0.0,0.28
2186,56__108,296,11.84,0.28123,0.20621,3.52,401.937,0,1.0,0.0726,0.0105,0.0,0.8933,0.0,0.5934,0.28
2187,56__1073,394,15.76,0.32551,0.2652,15.08,7.837,0,1.0,0.1618,0.0401,0.0001,1.0,0.0217,0.7276,0.48
2188,56__932,272,10.88,0.214259,0.181673,8.92,7.385,0,1.0,0.0658,0.0163,0.0,1.0,0.082,0.0,0.2
2189,56__1524,368,14.72,0.304522,0.267368,3.28,19.212,0,1.0,0.08,0.0245,0.0,0.7467,0.0,0.7676,0.32
2190,56__1419,292,11.68,0.231056,0.168323,10.08,8.887,0,1.0,0.093,0.0199,0.0,1.0,0.0,0.1772,0.24
2191,56__1018,324,12.96,0.229225,0.187841,11.12,10.302,0,1.0,0.0769,0.0164,0.0,1.0,0.0,0.1033,0.2
2192,56__905,305,12.2,0.275383,0.204596,1.48,63.821,0,1.0,0.0136,0.0071,0.0,0.6633,0.0,0.7272,0.32
2193,56__1432,311,12.44,0.179348,0.161576,0.16,inf,0,1.0,0.0517,0.0085,0.0,0.7667,0.0,0.0,0.16
2194,56__200,294,11.76,0.259469,0.237238,10.4,24.549,0,1.0,0.0991,0.0333,0.0,0.81,0.0,0.5005,0.32
2195,56__520,361,14.44,0.2108,0.204023,3.96,107.101,0,1.0,0.0434,0.0208,0.0,1.0,0.0,0.0,0.16
2196,56__802,283,11.32,0.277149,0.211335,8.44,7.159,0,1.0,0.0901,0.0215,0.0,0.44,0.1122,0.7022,0.32
2197,56__1481,289,11.56,0.190987,0.148205,10.16,10.505,0,1.0,0.0957,0.0183,0.0,0.4633,0.0,0.2997,0.24
2198,56__1540,236,9.44,0.186702,0.167423,0.84,96.266,0,1.0,0.113,0.0209,0.0,0.7033,0.0,0.0,0.28
2199,56__202,438,17.52,0.194619,0.170262,2.12,inf,0,0.8611,0.023,0.0089,0.0,0.9567,0.0,0.0,0.24
2200,56__1375,324,12.96,0.25718,0.234115,1.64,13.35,0,1.0,0.0601,0.02,0.0,0.76,0.0,0.57,0.32
2201,56__1294,298,11.92,0.222533,0.211129,9.56,inf,0,1.0,0.0447,0.01,0.0,1.0,0.0,0.0,0.32
2202,56__1705,367,14.68,0.340631,0.250701,14.08,7.484,0,0.8939,0.1357,0.1042,0.0001,1.0,0.0688,0.8009,0.28
2203,56__1738,419,16.76,0.378516,0.225766,16.04,3.858,0,0.9248,0.0709,0.0221,0.0,0.7567,0.5523,0.7953,0.24
2204,56__1006,288,11.52,0.302753,0.225812,10.24,8.78,0,1.0,0.1043,0.033,0.0,0.88,0.0,0.696,0.24
2205,56__1454,298,11.92,0.30694,0.268124,11.04,8.859,0,1.0,0.0769,0.0191,0.0,1.0,0.0,0.8438,0.28
2206,56__321,305,12.2,0.183528,0.162261,4.28,10.384,0,1.0,0.1079,0.0342,0.0,0.7067,0.0,0.1157,0.36
2207,56__1209,333,13.32,0.201427,0.1805,1.4,38.9,0,1.0,0.0593,0.0188,0.0,0.9133,0.0,0.0059,0.24
2208,56__291,398,15.92,0.207651,0.159822,14.32,18.704,0,0.9721,0.0629,0.0128,0.0,0.64,0.0,0.409,0.24
2209,56__336,302,12.08,0.277973,0.25604,3.2,19.06,0,1.0,0.0734,0.0236,0.0,0.73,0.0,0.6316,0.44
2210,56__1189,394,15.76,0.194957,0.168307,14.32,inf,0,0.9664,0.0321,0.0223,0.0,0.84,0.0,0.2376,0.4
2211,56__24,317,12.68,0.212325,0.15964,3.08,inf,0,1.0,0.0486,0.0208,0.0,0.56,0.0,0.4119,0.2
2212,56__170,380,15.2,0.260511,0.239564,7.56,31.918,0,1.0,0.0461,0.009,0.0,0.8333,0.0,0.5991,0.36
2213,56__1491,338,13.52,0.191088,0.173151,12.52,inf,0,1.0,0.036,0.0208,0.0,0.7933,0.0,0.0,0.44
2214,56__1327,309,12.36,0.308432,0.282222,9.92,13.524,0,1.0,0.0817,0.0201,0.0,0.9033,0.0,0.6926,0.32
2215,56__1000,380,15.2,0.280373,0.230679,14.0,17.558,0,1.0,0.133,0.0341,0.0,0.7267,0.0,0.5959,0.36
2216,56__1401,351,14.04,0.233293,0.213306,6.92,269.818,0,1.0,0.0517,0.0148,0.0,0.6,0.0,0.5262,0.28
2217,56__1746,327,13.08,0.22853,0.134244,12.08,151.436,0,1.0,0.0777,0.0193,0.0,1.0,0.0,0.6172,0.28
2218,56__1097,287,11.48,0.25162,0.229453,0.48,39.824,0,1.0,0.0606,0.016,0.0,0.7033,0.0,0.5712,0.4
2219,56__579,310,12.4,0.259173,0.245509,9.08,50.742,0,1.0,0.0444,0.0273,0.0,1.0,0.0,0.2953,0.24
2220,56__1352,316,12.64,0.230929,0.2054,10.56,inf,0,1.0,0.0286,0.0075,0.0,0.8933,0.0,0.459,0.24
2221,56__1337,438,17.52,0.204385,0.189727,2.52,230.562,0,0.8668,0.0214,0.0084,0.0,1.0,0.0,0.0,0.24
2222,56__1102,384,15.36,0.296145,0.266439,11.48,13.855,0,1.0,0.1814,0.0577,0.0,0.7933,0.0,0.6734,0.36
2223,56__753,412,16.48,0.192296,0.174817,2.6,145.357,0,0.9115,0.0715,0.0228,0.0,0.9033,0.0,0.0,0.2
2224,56__807,358,14.32,0.226119,0.195009,10.6,inf,0,1.0,0.0422,0.0166,0.0,1.0,0.0,0.0978,0.36
2225,56__1451,452,18.08,0.21118,0.199608,14.52,600.0,0,0.8329,0.0287,0.0091,0.0001,1.0,0.0,0.1053,0.28
2226,56__375,312,12.48,0.361624,0.211776,9.24,4.705,0,1.0,0.0425,0.0082,0.0,1.0,0.4393,0.9616,0.32
2227,56__887,359,14.36,0.167738,0.147973,2.04,64.067,0,1.0,0.0282,0.0098,0.0,0.6,0.0,0.0,0.24
2228,56__23,439,17.56,0.201545,0.18082,15.92,inf,0,0.8671,0.0305,0.0079,0.0,1.0,0.0,0.0,0.24
2229,56__1693,287,11.48,0.179737,0.159462,11.28,210.689,0,1.0,0.0301,0.0208,0.0,0.7533,0.0,0.0,0.28
2230,56__951,278,11.12,0.202829,0.171673,0.0,inf,0,1.0,0.0541,0.0095,0.0,0.9433,0.0,0.0,0.24
2231,56__690,318,12.72,0.210814,0.171885,2.76,inf,0,1.0,0.0465,0.0108,0.0,1.0,0.0,0.0,0.16
2232,56__1456,326,13.04,0.351616,0.218326,6.76,5.191,0,1.0,0.0773,0.0084,0.0,1.0,0.3746,0.52,0.24
2233,56__510,297,11.88,0.210224,0.169863,8.96,359.302,0,1.0,0.0543,0.0178,0.0,1.0,0.0,0.0,0.16
2234,56__804,316,12.64,0.300558,0.191559,10.2,203.957,0,1.0,0.0376,0.0088,0.0,0.8467,0.0,0.7162,0.24
2235,56__1657,302,12.08,0.255326,0.219273,10.56,17.423,0,1.0,0.0772,0.0269,0.0,0.5067,0.0,0.6252,0.32
2236,56__1438,355,14.2,0.224576,0.154688,13.0,13.013,0,1.0,0.0331,0.0082,0.0,0.4867,0.0,0.5134,0.16
2237,56__145,311,12.44,0.335402,0.236814,11.16,5.289,0,1.0,0.1131,0.0289,0.0001,1.0,0.3615,0.8357,0.28
2238,56__387,292,11.68,0.188403,0.180887,1.04,inf,0,1.0,0.112,0.0197,0.0,0.7067,0.0,0.0764,0.32
2239,56__1560,282,11.28,0.221808,0.150026,7.24,inf,0,1.0,0.0727,0.0111,0.0,1.0,0.0,0.0,0.28
2240,56__503,287,11.48,0.286618,0.194603,0.56,inf,0,1.0,0.0688,0.0208,0.0,0.8667,0.0,0.6909,0.24
2241,56__454,380,15.2,0.276957,0.250958,5.16,9.9,0,1.0,0.0514,0.0103,0.0,0.6667,0.0,0.7597,0.44
2242,56__1298,270,10.8,0.196021,0.177254,2.52,228.023,0,1.0,0.0829,0.0252,0.0,0.83,0.0,0.0,0.28
2243,56__362,329,13.16,0.212828,0.185728,12.72,27.406,0,1.0,0.0469,0.0137,0.0,0.98,0.0,0.0,0.24
2244,56__1601,423,16.92,0.212071,0.200757,0.96,185.212,0,0.8779,0.0734,0.029,0.0,1.0,0.0,0.0729,0.32
2245,56__41,295,11.8,0.296994,0.279077,1.48,19.083,0,1.0,0.0715,0.0218,0.0,0.9467,0.0,0.6347,0.28
2246,56__1085,362,14.48,0.275771,0.25412,5.4,30.602,0,1.0,0.0843,0.0315,0.0,0.6667,0.0,0.6186,0.44
2247,56__1123,430,17.2,0.216489,0.204053,9.48,107.2,0,0.86,0.0615,0.0301,0.0,1.0,0.0,0.1262,0.28
2248,56__693,437,17.48,0.27933,0.230245,1.64,inf,0,0.8889,0.05,0.0179,0.0,1.0,0.0,0.5014,0.24
2249,56__1685,451,18.04,0.192047,0.158604,4.44,inf,0,0.8486,0.0273,0.0099,0.0001,0.98,0.0,0.0,0.32
2250,56__1682,424,16.96,0.205766,0.188486,1.84,123.033,0,0.8932,0.025,0.0117,0.0,1.0,0.0,0.0,0.24
2251,56__893,286,11.44,0.227094,0.178732,10.08,15.343,0,1.0,0.0535,0.0105,0.0,0.78,0.0,0.2357,0.32
2252,56__228,345,13.8,0.215678,0.160436,5.08,inf,0,1.0,0.0661,0.026,0.0001,1.0,0.0,0.0,0.2
2253,56__878,369,14.76,0.195778,0.185359,7.92,21.019,0,1.0,0.0544,0.0172,0.0,0.8,0.0,0.0,0.36
2254,56__1414,314,12.56,0.295605,0.255239,1.4,29.296,0,1.0,0.1414,0.0388,0.0,0.8,0.0,0.6955,0.28
2255,56__1624,348,13.92,0.31017,0.251802,12.88,9.56,0,1.0,0.1173,0.0327,0.0,1.0,0.0,0.6484,0.28
2256,56__1141,424,16.96,0.19773,0.172548,1.28,112.759,0,0.8904,0.0216,0.0146,0.0,0.9367,0.0,0.0,0.24
2257,56__1761,278,11.12,0.195232,0.177424,3.2,inf,0,1.0,0.0683,0.0208,0.0,0.7333,0.0,0.2631,0.24
2258,56__1379,303,12.12,0.341078,0.316715,4.2,20.066,0,1.0,0.0964,0.0145,0.0,1.0,0.0,0.7979,0.32
2259,56__604,298,11.92,0.159784,0.138092,2.12,inf,0,1.0,0.0402,0.015,0.0,0.5633,0.0,0.0,0.28
2260,56__1361,348,13.92,0.180298,0.147907,0.52,352.135,0,1.0,0.0491,0.0134,0.0,0.7933,0.0,0.0,0.24
2261,56__1146,400,16.0,0.189583,0.173028,3.68,52.687,0,0.9446,0.0317,0.0085,0.0,0.8967,0.0,0.0,0.24
2262,56__913,454,18.16,0.197195,0.182114,2.08,108.8,0,0.8168,0.0334,0.0123,0.0,1.0,0.0,0.0041,0.32
2263,56__1264,428,17.12,0.203632,0.173809,7.92,50.772,0,0.8761,0.0353,0.0208,0.0,1.0,0.0,0.0955,0.16
2264,56__648,251,10.04,0.196153,0.169805,1.8,234.038,0,1.0,0.0572,0.0149,0.0,0.8267,0.0,0.0,0.28
2265,56__211,340,13.6,0.410297,0.18255,1.2,4.25,0,1.0,0.0438,0.0208,0.0,1.0,0.4999,0.6748,0.28
2266,56__184,294,11.76,0.228284,0.19698,3.32,63.958,0,1.0,0.0707,0.0218,0.0,0.7667,0.0,0.2774,0.32
2267,56__1509,272,10.88,0.195402,0.172936,2.28,230.151,0,1.0,0.0336,0.0094,0.0,0.87,0.0,0.0,0.36
2268,56__1363,290,11.6,0.185021,0.142935,10.0,117.967,0,1.0,0.0489,0.0192,0.0,0.78,0.0,0.0,0.24
2269,56__1519,329,13.16,0.281388,0.257008,11.56,22.959,0,1.0,0.0515,0.0189,0.0,0.96,0.0,0.6174,0.44
2270,56__253,305,12.2,0.234368,0.201437,0.92,inf,0,1.0,0.0479,0.0118,0.0,0.4033,0.0,0.6209,0.32
2271,56__729,312,12.48,0.298669,0.272911,9.4,inf,0,1.0,0.0615,0.017,0.0,0.8567,0.0,0.7352,0.4
2272,56__624,407,16.28,0.224267,0.195771,1.6,inf,0,0.9422,0.0314,0.0154,0.0,0.8267,0.0,0.2983,0.2
2273,56__1495,308,12.32,0.195739,0.168137,7.08,inf,0,1.0,0.0855,0.0167,0.0,0.8,0.0,0.0,0.28
2274,56__927,333,13.32,0.311571,0.289298,5.4,7.925,0,1.0,0.1002,0.0208,0.0,0.6933,0.01,0.911,0.32
2275,56__1346,329,13.16,0.243848,0.191947,6.6,13.649,0,1.0,0.0422,0.0133,0.0,1.0,0.0,0.4838,0.32
2276,56__647,291,11.64,0.28913,0.260778,2.16,97.25,0,1.0,0.062,0.0138,0.0,0.9333,0.0,0.6372,0.24
2277,56__525,297,11.88,0.19549,0.180652,1.72,inf,0,1.0,0.0587,0.0207,0.0,0.8467,0.0,0.0,0.2
2278,56__1101,285,11.4,0.228458,0.206556,4.4,inf,0,1.0,0.0601,0.0227,0.0,0.75,0.0,0.2736,0.28
2279,56__692,335,13.4,0.213266,0.145252,10.12,inf,0,1.0,0.0503,0.0145,0.0,1.0,0.0,0.0647,0.24
2280,56__337,316,12.64,0.266076,0.216532,8.16,11.927,0,1.0,0.0675,0.0155,0.0,0.6333,0.0,0.6174,0.32
2281,56__1165,423,16.92,0.30832,0.279153,6.52,25.74,0,0.8868,0.0486,0.0156,0.0,1.0,0.0,0.7305,0.36
